2016-02-21 17:31:17,776 - HomepageFunctions - INFO - in page: Cookware, Stainless Steel Pots and Pans | Williams-Sonoma | Williams-Sonoma
2016-02-21 17:31:21,570 - HomepageFunctions - INFO - in page: Stainless Steel Tea Kettles & Copper Tea Kettles | Williams-Sonoma
2016-02-21 17:31:28,233 - HomepageFunctions - INFO - in page: Breville IQ Kettle Pure | Williams-Sonoma
2016-02-21 17:31:29,357 - HomepageFunctions - INFO - in page: Breville IQ Kettle Pure | Williams-Sonoma
2016-02-21 17:32:08,186 - HomepageFunctions - INFO - in page: Shopping Cart | Williams-Sonoma
2016-02-21 17:32:17,128 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 17:32:17,129 - HomepageFunctions - INFO - Item: Breville IQ Kettle Pure successfully added to Saved item list
2016-02-21 17:32:17,129 - TestSonoma - INFO - in @AfterMethod
2016-02-21 17:32:17,130 - TestSonoma - INFO - in @Beforemethod
2016-02-21 17:32:19,799 - TestSonoma - INFO - in test2
2016-02-21 17:32:29,288 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 17:32:59,422 - TestSonoma - INFO - in @AfterMethod
2016-02-21 17:32:59,425 - TestSonoma - INFO - in @AfterTest
2016-02-21 17:40:36,922 - HomepageFunctions - INFO - in close popup method
2016-02-21 17:40:38,042 - HomepageFunctions - INFO - home page popup closed
2016-02-21 17:40:38,051 - TestSonoma - INFO - in @Beforemethod
2016-02-21 17:40:45,340 - TestSonoma - INFO - in test1
2016-02-21 17:40:45,341 - HomepageFunctions - INFO - in method addItemToSaveForLater
2016-02-21 17:40:52,938 - HomepageFunctions - INFO - in page: Cookware, Stainless Steel Pots and Pans | Williams-Sonoma | Williams-Sonoma
2016-02-21 17:40:56,305 - HomepageFunctions - INFO - in page: Stainless Steel Tea Kettles & Copper Tea Kettles | Williams-Sonoma
2016-02-21 17:41:05,040 - HomepageFunctions - INFO - in page: Breville IQ Kettle Pure | Williams-Sonoma
2016-02-21 17:41:06,122 - HomepageFunctions - INFO - in page: Breville IQ Kettle Pure | Williams-Sonoma
2016-02-21 17:41:16,485 - HomepageFunctions - INFO - in page: Shopping Cart | Williams-Sonoma
2016-02-21 17:41:22,104 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 17:41:22,105 - HomepageFunctions - INFO - Item: Breville IQ Kettle Pure successfully added to Saved item list
2016-02-21 17:41:26,471 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 17:41:56,559 - TestSonoma - INFO - in @AfterMethod
2016-02-21 17:41:56,564 - TestSonoma - INFO - in @AfterTest
2016-02-21 18:17:59,738 - CommonFunctions - INFO - org.apache.poi.poifs.filesystem.OfficeXmlFileException: The supplied data appears to be in the Office 2007+ XML. You are calling the part of POI that deals with OLE2 Office Documents. You need to call a different part of POI to process this data (eg XSSF instead of HSSF)
2016-02-21 18:19:08,798 - CommonFunctions - INFO - org.apache.poi.poifs.filesystem.OfficeXmlFileException: The supplied data appears to be in the Office 2007+ XML. You are calling the part of POI that deals with OLE2 Office Documents. You need to call a different part of POI to process this data (eg XSSF instead of HSSF)
2016-02-21 18:27:21,989 - CommonFunctions - INFO - java.lang.NoClassDefFoundError: org/apache/xmlbeans/XmlObject
2016-02-21 18:33:41,649 - HomepageFunctions - INFO - in close popup method
2016-02-21 18:33:42,706 - HomepageFunctions - INFO - home page popup closed
2016-02-21 18:33:43,282 - TestSonoma - INFO - in @Beforemethod
2016-02-21 18:33:49,693 - TestSonoma - INFO - in test1
2016-02-21 18:33:49,694 - HomepageFunctions - INFO - in method addItemToSaveForLater
2016-02-21 18:34:02,861 - HomepageFunctions - INFO - in page: Cookware, Stainless Steel Pots and Pans | Williams-Sonoma | Williams-Sonoma
2016-02-21 18:34:06,178 - HomepageFunctions - INFO - in page: Stainless Steel Tea Kettles & Copper Tea Kettles | Williams-Sonoma
2016-02-21 18:34:31,632 - HomepageFunctions - INFO - in page: Breville IQ Kettle Pure | Williams-Sonoma
2016-02-21 18:34:32,959 - HomepageFunctions - INFO - in page: Breville IQ Kettle Pure | Williams-Sonoma
2016-02-21 18:34:51,104 - HomepageFunctions - INFO - in page: Shopping Cart | Williams-Sonoma
2016-02-21 18:34:56,637 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 18:34:56,637 - HomepageFunctions - INFO - Item: Breville IQ Kettle Pure successfully added to Saved item list
2016-02-21 18:35:11,630 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 18:35:41,750 - TestSonoma - INFO - in @AfterMethod
2016-02-21 18:35:41,751 - TestSonoma - INFO - in @Beforemethod
2016-02-21 18:35:46,059 - TestSonoma - INFO - in test1
2016-02-21 18:35:46,062 - HomepageFunctions - INFO - in method addItemToSaveForLater
2016-02-21 18:35:49,639 - HomepageFunctions - INFO - in page: Cutlery, Kitchen Knives & Kitchen Cutlery | Williams-Sonoma
2016-02-21 18:35:51,938 - HomepageFunctions - INFO - in page: Serrated Utility Knives & Kitchen Utility Knives | Williams-Sonoma
2016-02-21 18:35:56,098 - HomepageFunctions - INFO - in page: Shun Classic Utility Knife | Williams-Sonoma
2016-02-21 18:35:56,375 - HomepageFunctions - INFO - in page: Shun Classic Utility Knife | Williams-Sonoma
2016-02-21 18:36:03,935 - HomepageFunctions - INFO - in page: Shopping Cart | Williams-Sonoma
2016-02-21 18:36:08,696 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 18:36:08,696 - HomepageFunctions - INFO - Item: Shun Classic Utility Knife successfully added to Saved item list
2016-02-21 18:36:15,269 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-21 18:36:45,330 - TestSonoma - INFO - in @AfterMethod
2016-02-21 18:36:45,333 - TestSonoma - INFO - in @AfterTest
2016-02-28 07:33:57,955 - HomepageFunctions - INFO - in close popup method
2016-02-28 07:33:58,265 - HomepageFunctions - INFO - home page popup closed
2016-02-28 07:33:59,651 - TestSonoma - INFO - in @Beforemethod
2016-02-28 07:34:02,702 - TestSonoma - INFO - in test1
2016-02-28 07:34:02,705 - HomepageFunctions - INFO - in method addItemToSaveForLater
2016-02-28 07:34:03,208 - HomepageFunctions - ERROR - org.openqa.selenium.ElementNotVisibleException: element not visible
  (Session info: chrome=48.0.2564.116)
  (Driver info: chromedriver=2.19.346078 (6f1f0cde889532d48ce8242342d0b84f94b114a1),platform=Windows NT 6.3 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 19 milliseconds
Build info: version: '2.48.2', revision: '41bccdd10cf2c0560f637404c2d96164b67d9d67', time: '2015-10-09 13:08:06'
System info: host: 'KrithikK', ip: '192.168.0.108', os.name: 'Windows 8.1', os.arch: 'amd64', os.version: '6.3', java.version: '1.8.0_65'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, chrome={userDataDir=C:\Users\anukrsh\AppData\Local\Temp\scoped_dir10436_28359}, takesHeapSnapshot=true, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=48.0.2564.116, platform=WIN8_1, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=true, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true}]
Session ID: 4694b1e4060421a6330bb2bcf7cf956e
2016-02-28 07:34:10,415 - HomepageFunctions - INFO - in page: Empty Shopping Cart | Williams-Sonoma
2016-02-28 07:34:40,499 - TestSonoma - INFO - in @AfterMethod
2016-02-28 07:34:40,507 - TestSonoma - INFO - in @Beforemethod
2016-02-28 07:34:42,892 - TestSonoma - INFO - in test1
